"FROM_NODE","TO_NODE","EDGE_LENGTHKM","FROM_NODETYPE","TO_NODETYPE","FROM_COMID","TO_COMID","TO_LEVELPATHI","FROM_NODE_NAME","TO_NODE_NAME","FROM_LEVELPATHI"
"Point.09409100","Point.579",1.15299530399057,"gage","dam",10022980,10025168,720003752,"09409100 SANTA CLARA RIVER ABV BAKER RES, NR CENTRAL, UT","UT00618 BAKER",720003752
"Point.09409500","Point.09409880",47.1620213123016,"gage","gage",10022734,10025012,720003752,"09409500 MOODY WASH NEAR VEYO, UTAH","09409880 SANTA CLARA RIVER AT GUNLOCK, UT",720010784
"Point.09409880","Point.987",3.68603725471131,"gage","dam",10025012,10025034,720003752,"09409880 SANTA CLARA RIVER AT GUNLOCK, UT","UT00129 GUNLOCK",720003752
"Point.09410000","Point.09410100",4.00012549890866,"gage","gage",10025104,10025110,720003752,"09410000 SANTA CLARA RIVER AB WINSOR DAM NR SANTA CLARA, UT","09410100 SANTA CLARA RIV BLW WINSOR DAM, NR SANTA CLARA, UT",720003752
"Point.09410100","Point.09410400",13.4628315512563,"gage","gage",10025110,10024248,720003752,"09410100 SANTA CLARA RIV BLW WINSOR DAM, NR SANTA CLARA, UT","09410400 SANTA CLARA RIVER NEAR SANTA CLARA, UTAH",720003752
"Point.09410400","Point.09413000",13.9448162981298,"gage","gage",10024248,10024666,720003752,"09410400 SANTA CLARA RIVER NEAR SANTA CLARA, UTAH","09413000 SANTA CLARA RIVER AT ST. GEORGE, UT",720003752
"Point.09413000","Point.09413200",40.6982828622898,"gage","gage",10024666,4914292,720002379,"09413000 SANTA CLARA RIVER AT ST. GEORGE, UT","09413200 VIRGIN RIVER NEAR BLOOMINGTON, UT",720003752
"Point.09413200","Point.09413500",16.2334993780661,"gage","gage",4914292,4914802,720002379,"09413200 VIRGIN RIVER NEAR BLOOMINGTON, UT","09413500 VIRGIN RIVER NEAR ST. GEORGE, UT",720002379
"Point.09413500","Point.09413700",27.5224037170157,"gage","gage",4914802,4916164,720002379,"09413500 VIRGIN RIVER NEAR ST. GEORGE, UT","09413700 VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ",720002379
"Point.09413700","Point.09415000",12.8913342835345,"gage","gage",4916164,4916262,720002379,"09413700 VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ","09415000 VIRGIN RV AT LITTLEFIELD, AZ",720002379
"Point.09413900","Point.09414900",76.435959360519,"gage","gage",4909714,4916220,720003311,"09413900 BEAVER DAM WASH NEAR ENTERPRISE, UT","09414900 BEAVER DAM WASH AT BEAVER DAM, AZ",720003311
"Point.09414900","Point.09415000",2.27898444014972,"gage","gage",4916220,4916262,720002379,"09414900 BEAVER DAM WASH AT BEAVER DAM, AZ","09415000 VIRGIN RV AT LITTLEFIELD, AZ",720003311
"Point.09415000","Point.09415190",39.0811470966931,"gage","gage",4916262,4915800,720002379,"09415000 VIRGIN RV AT LITTLEFIELD, AZ","09415190 VIRGIN RV AT RIVERSIDE, NV",720002379
"Point.09415190","Point.09415230",10.1733725829087,"gage","gage",4915800,945010178,720002379,"09415190 VIRGIN RV AT RIVERSIDE, NV","09415230 VIRGIN RV ABV HALFWAY WASH NR RIVERSIDE, NV",720002379
"Point.09415230","Point.339",495.097520519271,"gage","dam",945010178,25138764,720000024,"09415230 VIRGIN RV ABV HALFWAY WASH NR RIVERSIDE, NV","NV10122 HOOVER",720002379
"Point.09415550","Point.400",187.780060011817,"gage","dam",20635668,20641918,720002567,"09415550 WHITE RV NR LUND, NV","NV10125 UPPER PAHRANAGAT DAM",720002567
"Point.09415558","Point.400",236.591442009027,"gage","dam",20637420,20641918,720002567,"09415558 HOT CK NR SUNNYSIDE, NV","NV10125 UPPER PAHRANAGAT DAM",720011134
"Point.09415589","Point.400",33.9851290754698,"gage","dam",20647546,20641918,720002567,"09415589 CRYSTAL SPGS DIV NR HIKO, NV","NV10125 UPPER PAHRANAGAT DAM",720019491
"Point.09415600","Point.09415589",19.9978369261503,"gage","gage",20642182,20647546,720019491,"09415600 PAHRANAGAT VALLEY TRIB NR HIKO, NV","09415589 CRYSTAL SPGS DIV NR HIKO, NV",720026941
"Point.09415639","Point.09415640",0.0088027699604547,"gage","gage",20642190,20642190,720079103,"09415639 ASH SPGS DIV AT ASH SPGS, NV","09415640 ASH SPGS CK BLW HWY 93 AT ASH SPGS, NV",720079103
"Point.09415640","Point.400",0.154269232732802,"gage","dam",20642190,20641918,720002567,"09415640 ASH SPGS CK BLW HWY 93 AT ASH SPGS, NV","NV10125 UPPER PAHRANAGAT DAM",720079103
"Point.09415850","Point.09415900",6.45260838674457,"gage","gage",20624132,20624162,720001632,"09415850 PAHRANAGAT WASH NR MOAPA, NV","09415900 MUDDY SPGS AT LDS FARM NR MOAPA, NV",720001632
"Point.09415900","Point.09416000",2.46344595672993,"gage","gage",20624162,945010225,720001632,"09415900 MUDDY SPGS AT LDS FARM NR MOAPA, NV","09416000 MUDDY RV NR MOAPA, NV",720001632
"Point.09415920","Point.09415927",0.331807100682925,"gage","gage",20624866,20624798,720026993,"09415920 WARM SPGS W NR MOAPA, NV","09415927 WARM SPGS CONFL AT IVERSON FLUME NR MOAPA, NV",720026993
"Point.09415927","Point.09416000",72.6359714762731,"gage","gage",20624798,945010225,720001632,"09415927 WARM SPGS CONFL AT IVERSON FLUME NR MOAPA, NV","09416000 MUDDY RV NR MOAPA, NV",720026993
"Point.09416000","Point.09416500",3.38603050314578,"gage","gage",945010225,945010225,720001632,"09416000 MUDDY RV NR MOAPA, NV","09416500 MUDDY RV AT WHITE NARROWS NR MOAPA, NV",720001632
"Point.09416500","Point.09417000",5.2445779072641,"gage","gage",945010225,945010225,720001632,"09416500 MUDDY RV AT WHITE NARROWS NR MOAPA, NV","09417000 MUDDY RV AT RR PUMP PLANT NR MOAPA, NV",720001632
"Point.09417000","Point.09417400",7.01693127396885,"gage","gage",945010225,20624258,720001632,"09417000 MUDDY RV AT RR PUMP PLANT NR MOAPA, NV","09417400 MUDDY RV AT WEISER RANCH NR MOAPA, NV",720001632
"Point.09417400","Point.09419000",4.42660178378932,"gage","gage",20624258,20624320,720001632,"09417400 MUDDY RV AT WEISER RANCH NR MOAPA, NV","09419000 MUDDY RV NR GLENDALE, NV",720001632
"Point.09417500","Point.09418000",21.720046117333,"gage","gage",20595662,20596658,720002382,"09417500 MEADOW VALLEY WASH AT EAGLE CYN NR URSINE, NV","09418000 MEADOW VALLEY WASH NR PANACA, NV",720002382
"Point.09418000","Point.09418500",46.7767035425374,"gage","gage",20596658,20598652,720002382,"09418000 MEADOW VALLEY WASH NR PANACA, NV","09418500 MEADOW VALLEY WASH NR CALIENTE, NV",720002382
"Point.09418200","Point.09418500",113.877068447213,"gage","gage",20603440,20598652,720002382,"09418200 MATHEWS CYN WASH NR CALIENTE, NV","09418500 MEADOW VALLEY WASH NR CALIENTE, NV",720013911
"Point.09418300","Point.700",0.163639737323763,"gage","dam",20600566,20600566,720012486,"09418300 PINE CYN WASH NR CALIENTE, NV","NV10001 PINE CANYON DAM",720012486
"Point.09418500","Point.09418700",102.90093191996,"gage","gage",20598652,20603950,720002382,"09418500 MEADOW VALLEY WASH NR CALIENTE, NV","09418700 MEADOW VALLEY WASH NR ROX, NV",720002382
"Point.09418700","Point.09419000",112.673923032575,"gage","gage",20603950,20624320,720001632,"09418700 MEADOW VALLEY WASH NR ROX, NV","09419000 MUDDY RV NR GLENDALE, NV",720002382
"Point.09419000","Point.09419500",5.35627249325587,"gage","gage",20624320,20624818,720001632,"09419000 MUDDY RV NR GLENDALE, NV","09419500 MUDDY RV NR OVERTON, NV",720001632
"Point.09419500","Point.09419507",12.1010394144445,"gage","gage",20624818,20624546,720001632,"09419500 MUDDY RV NR OVERTON, NV","09419507 MUDDY RV AT LEWIS AVENUE AT OVERTON, NV",720001632
"Point.09419507","Point.09419515",2.13039470354241,"gage","gage",20624546,20677839,720001632,"09419507 MUDDY RV AT LEWIS AVENUE AT OVERTON, NV","09419515 MUDDY RV ABV LAKE MEAD NR OVERTON, NV",720001632
"Point.09419515","Point.339",502.326329611351,"gage","dam",20677839,25138764,720000024,"09419515 MUDDY RV ABV LAKE MEAD NR OVERTON, NV","NV10122 HOOVER",720001632
"Point.09419547","Point.339",571.056263715801,"gage","dam",20679545,25138764,720000024,"09419547 BLUE POINT SPG NR VALLEY OF FIRE STATE PARK, NV","NV10122 HOOVER",720047850
"Point.09419648","Point.09419649",8.00064805161987,"gage","gage",22069664,22070712,720006645,"09419648 LAS VEGAS WASH ABV DETENTION BASIN NR N LAS VEGAS","09419649 NORTH LAS VEGAS DETENT BSN OUTLET AT CRAIG RD",720006645
"Point.09419649","Point.09419650",3.47606525981018,"gage","gage",22070712,22069932,720006645,"09419649 NORTH LAS VEGAS DETENT BSN OUTLET AT CRAIG RD","09419650 LAS VEGAS WASH AT NORTH LAS VEGAS, NV",720006645
"Point.09419650","Point.09419655",1.81208509827161,"gage","gage",22069932,22069932,720006645,"09419650 LAS VEGAS WASH AT NORTH LAS VEGAS, NV","09419655 LAS VEGAS WASH AT LK MEAD DR NR N. LAS VEGAS",720006645
"Point.09419655","Point.09419656",1.74925034494231,"gage","gage",22069932,22069932,720006645,"09419655 LAS VEGAS WASH AT LK MEAD DR NR N. LAS VEGAS","09419656 LAS VEGAS CK CONFL NR NORTH LV, NV",720006645
"Point.09419656","Point.09419658",6.31069703653316,"gage","gage",22069932,22069932,720006645,"09419656 LAS VEGAS CK CONFL NR NORTH LV, NV","09419658 LAS VEGAS WASH NR SAHARA AVE NR LAS VEGAS, NV",720006645
"Point.09419658","Point.094196783",1.0133118810063,"gage","gage",22069932,22069934,720006645,"09419658 LAS VEGAS WASH NR SAHARA AVE NR LAS VEGAS, NV","094196783 LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV",720006645
"Point.09419659","Point.09419665",10.0959526039372,"gage","gage",22069824,22069888,720013743,"09419659 SLOAN CHANNEL TRIB AT LAS VEGAS BLVD NR N LV","09419665 SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV",720013743
"Point.09419665","Point.09419753",32.3613600242187,"gage","gage",22069888,945010401,720006645,"09419665 SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV","09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",720013743
"Point.09419673","Point.09419674",0.823885574700983,"gage","gage",22070010,22070010,720011049,"09419673 FLAMINGO WASH NR TORREY PINES DR NR LAS VEGAS, NV","09419674 FLAMINGO WASH AT DECATUR BLVD AT LAS VEGAS, NV",720011049
"Point.09419674","Point.094196775",9.0505865453706,"gage","gage",22070010,22070778,720011049,"09419674 FLAMINGO WASH AT DECATUR BLVD AT LAS VEGAS, NV","094196775 FLAMINGO WASH AT EASTERN AVENUE NR LAS VEGAS, NV",720011049
"Point.09419676","Point.09419677",8.57298204840371,"gage","gage",945010469,22070778,720011049,"09419676 TROPICANA WASH AT SWENSON ST BRG AT LAS VEGAS","09419677 FLAMINGO WASH AT MARYLAND PKWY AT LAS VEGAS, NV",720012063
"Point.09419677","Point.094196781",0.496733825684316,"gage","gage",22070778,22070778,720011049,"09419677 FLAMINGO WASH AT MARYLAND PKWY AT LAS VEGAS, NV","094196781 FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV",720011049
"Point.094196775","Point.09419677",5.61092518880042,"gage","gage",22070778,22070778,720011049,"094196775 FLAMINGO WASH AT EASTERN AVENUE NR LAS VEGAS, NV","09419677 FLAMINGO WASH AT MARYLAND PKWY AT LAS VEGAS, NV",720011049
"Point.094196775","Point.094196781",6.10765901448474,"gage","gage",22070778,22070778,720011049,"094196775 FLAMINGO WASH AT EASTERN AVENUE NR LAS VEGAS, NV","094196781 FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV",720011049
"Point.094196781","Point.094196783",1.71960787647855,"gage","gage",22070778,22069934,720006645,"094196781 FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV","094196783 LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV",720011049
"Point.094196783","Point.09419753",13.6910664999032,"gage","gage",22069934,945010401,720006645,"094196783 LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV","09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",720006645
"Point.09419688","Point.09419696",11.0801432062981,"gage","gage",22070122,22070042,720011039,"09419688 DUCK CK AT EASTERN AVE AT PARADISE VALLEY, NV","09419696 DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV",720011039
"Point.09419695","Point.09419753",49.9399788898095,"gage","gage",22070194,945010401,720006645,"09419695 PITTMAN WASH AT WIGWAM PARKWAY NR HENDERSON, NV","09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",720014146
"Point.09419696","Point.09419753",31.8353071264795,"gage","gage",22070042,945010401,720006645,"09419696 DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV","09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",720011039
"Point.09419700","Point.09419753",4.44615619970283,"gage","gage",22071208,945010401,720006645,"09419700 LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV","09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",720063212
"Point.09419753","Point.09419756",0.732548027238432,"gage","gage",945010401,22071070,720006645,"09419753 LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV","09419756 LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET",720006645
"Point.09419756","Point.09419790",3.12669291117777,"gage","gage",22071070,22071068,720006645,"09419756 LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET","09419790 LV WASH BLW LAKE LAS VEGAS BLW HENDERSON, NV",720006645
"Point.09419790","Point.09419800",0.534776567460018,"gage","gage",22071068,22071060,720006645,"09419790 LV WASH BLW LAKE LAS VEGAS BLW HENDERSON, NV","09419800 LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV",720006645
"Point.09419800","Point.339",537.565177090505,"gage","dam",22071060,25138764,720000024,"09419800 LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV","NV10122 HOOVER",720006645
"Point.09421500","Point.539",107.34744241923,"gage","dam",21434295,21436857,720000024,"09421500 COLORADO RV BLW HOOVER DAM, AZ-NV","AZ10309 DAVIS BOR",720000024
"Point.09423000","Point.365",135.643239328206,"gage","dam",21436863,21439479,720000024,"09423000 COLORADO RIVER BELOW DAVIS DAM, AZ-NV","AZ10312 PARKER",720000024
"Point.09423650","Point.365",794.254505082812,"gage","dam",21438253,21439479,720000024,"09423650 TOPOCK MARSH OUTLET NEAR TOPOCK, AZ","AZ10312 PARKER",720005474
"Point.09424050","Point.365",818.794633278847,"gage","dam",21437781,21439479,720000024,"09424050 CHEMEHUEVI WASH TRIB NR NEEDLES CA","AZ10312 PARKER",720049182
"Point.09424170","Point.365",809.293801869283,"gage","dam",21439141,21439479,720000024,"09424170 GENE WASH BL GENE WASH RES N PARKER DAM AZ-CAL","AZ10312 PARKER",720035435
"Point.09424200","Point.09424450",138.919314602166,"gage","gage",21400595,21403895,720002917,"09424200 COTTONWOOD WASH NO. 1 NEAR KINGMAN, AZ.","09424450 BIG SANDY RIVER NEAR WIKIEUP, AZ",720016853
"Point.09424432","Point.09424447",53.9773798246532,"gage","gage",21396719,21396935,720007719,"09424432 FRANCIS CR NR BAGDAD, AZ","09424447 BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ",720013777
"Point.09424447","Point.09424450",113.748793762647,"gage","gage",21396935,21403895,720002917,"09424447 BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ","09424450 BIG SANDY RIVER NEAR WIKIEUP, AZ",720007719
"Point.09424450","Point.944",36.9000084216085,"gage","dam",21403895,21384136,720002917,"09424450 BIG SANDY RIVER NEAR WIKIEUP, AZ","AZ82203 ALAMO DAM",720002917
"Point.09424470","Point.09424900",100.495094983683,"gage","gage",21390702,21389354,720004084,"09424470 KIRKLAND CREEK NEAR KIRKLAND, AZ","09424900 SANTA MARIA RIVER NEAR BAGDAD, AZ",720004084
"Point.09424900","Point.09425500",17.6311112971237,"gage","gage",21389354,21389988,720004084,"09424900 SANTA MARIA RIVER NEAR BAGDAD, AZ","09425500 SANTA MARIA RIVER NEAR ALAMO, AZ",720004084
"Point.09425000","Point.09425500",284.111867692109,"gage","gage",21389684,21389988,720004084,"09425000 DATE CREEK NEAR CONGRESS ARIZ","09425500 SANTA MARIA RIVER NEAR ALAMO, AZ",720006511
"Point.09425500","Point.944",12.7385531544659,"gage","dam",21389988,21384136,720002917,"09425500 SANTA MARIA RIVER NEAR ALAMO, AZ","AZ82203 ALAMO DAM",720004084
"Point.09426000","Point.09426620",48.7806619980999,"gage","gage",21384136,945030207,720002917,"09426000 BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ","09426620 BILL WILLIAMS RIVER NEAR PARKER, AZ",720002917
"Point.09426500","Point.09426620",163.063643819797,"gage","gage",21384068,945030207,720002917,"09426500 BILL WILLIAMS RIVER AT PLANET, AZ","09426620 BILL WILLIAMS RIVER NEAR PARKER, AZ",720007734
"Point.09426620","Point.365",724.428436473631,"gage","dam",945030207,21439479,720000024,"09426620 BILL WILLIAMS RIVER NEAR PARKER, AZ","AZ10312 PARKER",720002917
"Point.09427520","Point.433",23.3820413426148,"gage","dam",9998136,9998222,720000024,"09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA","AZ10437 HEADGATE ROCK",720000024
"Point.09427600","Point.433",835.185819847926,"gage","dam",9997056,9998222,720000024,"09427600 DESILT WASH NEAR PARKER DAM-ARIZ.-CALIF","AZ10437 HEADGATE ROCK",720060541
"Point.09427800","Point.433",834.344978011669,"gage","dam",9997072,9998222,720000024,"09427800 EUREKA WASH NEAR PARKER DAM, ARIZ. CALIF.","AZ10437 HEADGATE ROCK",720060539
"Point.09428200","Point.433",832.951188085494,"gage","dam",9997116,9998222,720000024,"09428200 COPPER BASIN WASH BELOW COPPER BASIN RESERVOIR,","AZ10437 HEADGATE ROCK",720028000
"Point.09428508","Point.09428510",5.73560248592685,"gage","gage",21420692,945030390,720021102,"09428508 UPPER MAIN DRAIN NEAR POSTON, AZ","09428510 POSTON WASTEWAY NEAR POSTON, AZ",720021102
"Point.09428510","Point.09428511",0,"gage","gage",945030390,945030390,720021102,"09428510 POSTON WASTEWAY NEAR POSTON, AZ","09428511 POSTON WASTEWAY SPILL GATES  (CRIR STA. NO. 11)",720021102
"Point.09428511","Point.09429000",896.685422096806,"gage","gage",945030390,10010638,720000024,"09428511 POSTON WASTEWAY SPILL GATES  (CRIR STA. NO. 11)","09429000 PALO VERDE CANAL NEAR BLYTHE, CA",720021102
"Point.09429000","Point.09429010",0.00284573546377942,"gage","gage",10010638,10010638,720000024,"09429000 PALO VERDE CANAL NEAR BLYTHE, CA","09429010 COLORADO RIVER AT PALO VERDE DAM, CA-AZ",720000024
"Point.09429010","Point.09429100",1.99371737784681,"gage","gage",10010638,10010646,720000024,"09429010 COLORADO RIVER AT PALO VERDE DAM, CA-AZ","09429100 COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA",720000024
"Point.09429100","Point.09429290",77.7336770714598,"gage","gage",10010646,945030192,720000024,"09429100 COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA","09429290 CIBOLA LK OUTLET NR CIBOLA, AZ.",720000024
"Point.09429220","Point.09429290",970.593661654954,"gage","gage",10002408,945030192,720000024,"09429220 PALO VERDE OUTFALL DRAIN NEAR PALO VERDE, CA","09429290 CIBOLA LK OUTLET NR CIBOLA, AZ.",720013673
"Point.09429225","Point.09429220",0.697597930145378,"gage","gage",10002408,10002408,720013673,"09429225 PVID ANDERSON DRAIN NR PALO VERDE, CA.","09429220 PALO VERDE OUTFALL DRAIN NEAR PALO VERDE, CA",720013673
"Point.09429230","Point.09429225",0.724834304303442,"gage","gage",10002408,10002408,720013673,"09429230 PVID C28 LOWER SPILL NEAR BLYTHE, CA.","09429225 PVID ANDERSON DRAIN NR PALO VERDE, CA.",720013673
"Point.09429290","Point.09429300",0.0663987976731732,"gage","gage",945030192,945030192,720000024,"09429290 CIBOLA LK OUTLET NR CIBOLA, AZ.","09429300 COLORADO RIVER BELOW CIBOLA VALLEY, AZ.",720000024
"Point.09429300","Point.895",60.8550421062343,"gage","dam",945030192,10005026,720000024,"09429300 COLORADO RIVER BELOW CIBOLA VALLEY, AZ.","CA10185 SENATOR WASH",720000024
"Point.09429490","Point.359",0.0310262180864811,"gage","dam",10005034,10005034,720000024,"09429490 COLORADO RIVER ABOVE IMPERIAL DAM, AZ-CA","CA10159 IMPERIAL DIVERSION",720000024
"Point.09429500","Point.09429600",10.0340416073554,"gage","gage",21412853,21412675,720000024,"09429500 COLORADO RIVER BELOW IMPERIAL DAM, AZ-CA","09429600 COLORADO RIVER BELOW LAGUNA DAM, AZ-CA",720000024
"Point.09429600","Point.09526000",18.3412703059732,"gage","gage",21412675,21412731,720000024,"09429600 COLORADO RIVER BELOW LAGUNA DAM, AZ-CA","09526000 DIVERSION FROM YUMA MAIN CANAL FOR YUMA MUNICIPAL",720000024
"Point.09430000","Point.09430500",63.4210211538362,"gage","gage",2430432,2430698,720000771,"09430000 GILA R NR SILVER CITY, NM","09430500 GILA RIVER NEAR GILA, NM",720000771
"Point.09430150","Point.09430500",181.044992694851,"gage","gage",2431126,2430698,720000771,"09430150 SAPILLO CREEK BELOW LAKE ROBERTS, NM","09430500 GILA RIVER NEAR GILA, NM",720011509
"Point.09430500","Point.09430815",6.15713441047306,"gage","gage",2430698,3076693,720000771,"09430500 GILA RIVER NEAR GILA, NM","09430815 UPPER GILA DITCH NEAR GILA, NM",720000771
"Point.09430600","Point.801",196.599761735232,"gage","dam",2430436,3076693,720000771,"09430600 MOGOLLON CREEK NEAR CLIFF, NM","NM00254 UPPER GILA VALLEY SITE NO. 7 DAM",720015021
"Point.09430815","Point.801",0.0180033827082298,"gage","dam",3076693,3076693,720000771,"09430815 UPPER GILA DITCH NEAR GILA, NM","NM00254 UPPER GILA VALLEY SITE NO. 7 DAM",720000771
